system,participant_id,src_ref,cmn_sample,other_sample,other_accent,diff_XCOMET-QE,diff_MetricX-QE,diff_LinguaPy,diff_XCOMET-QE-Strict,diff_MetricX-QE-Strict
gemma_owsm4.0-ctc,003,暗梅幽闻花 卧枝伤恨底 遥闻卧似水 易透达春绿 岸似绿 岸似透绿 岸似透黛绿,259,264,WHN,-0.0005531609058380127,1.5351448059082031,0,-0.0005531609058380127,1.5351448059082031
gemma_seamlessm4t,003,暗梅幽闻花 卧枝伤恨底 遥闻卧似水 易透达春绿 岸似绿 岸似透绿 岸似透黛绿,259,264,WHN,0.33380530774593353,-5.374443054199219,0,0.33380530774593353,-5.374443054199219
gemma_whisper,003,暗梅幽闻花 卧枝伤恨底 遥闻卧似水 易透达春绿 岸似绿 岸似透绿 岸似透黛绿,259,264,WHN,0.08263206481933594,-10.783263206481934,0,0.08263206481933594,-10.783263206481934
tower_canary-v2,003,暗梅幽闻花 卧枝伤恨底 遥闻卧似水 易透达春绿 岸似绿 岸似透绿 岸似透黛绿,259,264,WHN,-0.10678520798683167,17.957820415496826,100,-0.24710038304328918,20.392179012298584
tower_owsm4.0-ctc,003,暗梅幽闻花 卧枝伤恨底 遥闻卧似水 易透达春绿 岸似绿 岸似透绿 岸似透黛绿,259,264,WHN,-0.058205559849739075,-0.3103981018066406,0,-0.058205559849739075,-0.3103981018066406
tower_seamlessm4t,003,暗梅幽闻花 卧枝伤恨底 遥闻卧似水 易透达春绿 岸似绿 岸似透绿 岸似透黛绿,259,264,WHN,0.33849577605724335,-2.7612552642822266,0,0.33849577605724335,-2.7612552642822266
tower_whisper,003,暗梅幽闻花 卧枝伤恨底 遥闻卧似水 易透达春绿 岸似绿 岸似透绿 岸似透黛绿,259,264,WHN,0.16220608353614807,-10.726944923400879,0,0.16220608353614807,-10.726944923400879
qwen2audio-7b,004,一会儿 他们俩就商量好了 那个人马上就把袍子脱了下来 到了末了 北风就卯足了劲儿 拼命的吹 就算他的本领大 北风跟太阳正在那争论谁的本领大 所以北风不得不承认 可是 只好就算了 说 谁能先叫这个过路的把他的袍子脱下来 有一回 他吹的越厉害 太阳出来一晒 来了一个过路的 身上穿了一件厚袍子 那个人就把他的袍子裹得越紧 北风没辙了 还是太阳比他的本领大 说着说着,005,000,BEI,0.23333540558815002,-1.0184390544891357,0,0.23333540558815002,-1.0184390544891357
phi4multimodal,004,一会儿 他们俩就商量好了 那个人马上就把袍子脱了下来 到了末了 北风就卯足了劲儿 拼命的吹 就算他的本领大 北风跟太阳正在那争论谁的本领大 所以北风不得不承认 可是 只好就算了 说 谁能先叫这个过路的把他的袍子脱下来 有一回 他吹的越厉害 太阳出来一晒 来了一个过路的 身上穿了一件厚袍子 那个人就把他的袍子裹得越紧 北风没辙了 还是太阳比他的本领大 说着说着,005,000,BEI,0.00846552848815918,-1.7545571327209473,0,0.00846552848815918,-1.7545571327209473
desta2-8b,004,一会儿 他们俩就商量好了 那个人马上就把袍子脱了下来 到了末了 北风就卯足了劲儿 拼命的吹 就算他的本领大 北风跟太阳正在那争论谁的本领大 所以北风不得不承认 可是 只好就算了 说 谁能先叫这个过路的把他的袍子脱下来 有一回 他吹的越厉害 太阳出来一晒 来了一个过路的 身上穿了一件厚袍子 那个人就把他的袍子裹得越紧 北风没辙了 还是太阳比他的本领大 说着说着,005,000,BEI,-0.24715832620859146,-1.8104381561279297,0,-0.24715832620859146,-1.8104381561279297
voxtral-small-24b,004,一会儿 他们俩就商量好了 那个人马上就把袍子脱了下来 到了末了 北风就卯足了劲儿 拼命的吹 就算他的本领大 北风跟太阳正在那争论谁的本领大 所以北风不得不承认 可是 只好就算了 说 谁能先叫这个过路的把他的袍子脱下来 有一回 他吹的越厉害 太阳出来一晒 来了一个过路的 身上穿了一件厚袍子 那个人就把他的袍子裹得越紧 北风没辙了 还是太阳比他的本领大 说着说着,005,000,BEI,-0.1059923768043518,-0.042432308197021484,0,-0.1059923768043518,-0.042432308197021484
canary-v2,004,一会儿 他们俩就商量好了 那个人马上就把袍子脱了下来 到了末了 北风就卯足了劲儿 拼命的吹 就算他的本领大 北风跟太阳正在那争论谁的本领大 所以北风不得不承认 可是 只好就算了 说 谁能先叫这个过路的把他的袍子脱下来 有一回 他吹的越厉害 太阳出来一晒 来了一个过路的 身上穿了一件厚袍子 那个人就把他的袍子裹得越紧 北风没辙了 还是太阳比他的本领大 说着说着,005,000,BEI,-0.024179816246032715,3.4222869873046875,0,0.0,0.0
whisper,004,一会儿 他们俩就商量好了 那个人马上就把袍子脱了下来 到了末了 北风就卯足了劲儿 拼命的吹 就算他的本领大 北风跟太阳正在那争论谁的本领大 所以北风不得不承认 可是 只好就算了 说 谁能先叫这个过路的把他的袍子脱下来 有一回 他吹的越厉害 太阳出来一晒 来了一个过路的 身上穿了一件厚袍子 那个人就把他的袍子裹得越紧 北风没辙了 还是太阳比他的本领大 说着说着,005,000,BEI,0.2095215767621994,-4.603710174560547,0,0.2095215767621994,-4.603710174560547
seamlessm4t,004,一会儿 他们俩就商量好了 那个人马上就把袍子脱了下来 到了末了 北风就卯足了劲儿 拼命的吹 就算他的本领大 北风跟太阳正在那争论谁的本领大 所以北风不得不承认 可是 只好就算了 说 谁能先叫这个过路的把他的袍子脱下来 有一回 他吹的越厉害 太阳出来一晒 来了一个过路的 身上穿了一件厚袍子 那个人就把他的袍子裹得越紧 北风没辙了 还是太阳比他的本领大 说着说着,005,000,BEI,0.24198227375745773,-12.302314758300781,0,0.24198227375745773,-12.302314758300781
owsm4.0-ctc,004,一会儿 他们俩就商量好了 那个人马上就把袍子脱了下来 到了末了 北风就卯足了劲儿 拼命的吹 就算他的本领大 北风跟太阳正在那争论谁的本领大 所以北风不得不承认 可是 只好就算了 说 谁能先叫这个过路的把他的袍子脱下来 有一回 他吹的越厉害 太阳出来一晒 来了一个过路的 身上穿了一件厚袍子 那个人就把他的袍子裹得越紧 北风没辙了 还是太阳比他的本领大 说着说着,005,000,BEI,0.0026910006999969482,0.03878211975097656,0,0.0026910006999969482,0.03878211975097656
aya_canary-v2,004,一会儿 他们俩就商量好了 那个人马上就把袍子脱了下来 到了末了 北风就卯足了劲儿 拼命的吹 就算他的本领大 北风跟太阳正在那争论谁的本领大 所以北风不得不承认 可是 只好就算了 说 谁能先叫这个过路的把他的袍子脱下来 有一回 他吹的越厉害 太阳出来一晒 来了一个过路的 身上穿了一件厚袍子 那个人就把他的袍子裹得越紧 北风没辙了 还是太阳比他的本领大 说着说着,005,000,BEI,0.1952656398061663,18.429617404937744,100,0.00373959937132895,19.668304920196533
aya_owsm4.0-ctc,004,一会儿 他们俩就商量好了 那个人马上就把袍子脱了下来 到了末了 北风就卯足了劲儿 拼命的吹 就算他的本领大 北风跟太阳正在那争论谁的本领大 所以北风不得不承认 可是 只好就算了 说 谁能先叫这个过路的把他的袍子脱下来 有一回 他吹的越厉害 太阳出来一晒 来了一个过路的 身上穿了一件厚袍子 那个人就把他的袍子裹得越紧 北风没辙了 还是太阳比他的本领大 说着说着,005,000,BEI,0.004825115203857422,-0.6392858028411865,0,0.004825115203857422,-0.6392858028411865
aya_seamlessm4t,004,一会儿 他们俩就商量好了 那个人马上就把袍子脱了下来 到了末了 北风就卯足了劲儿 拼命的吹 就算他的本领大 北风跟太阳正在那争论谁的本领大 所以北风不得不承认 可是 只好就算了 说 谁能先叫这个过路的把他的袍子脱下来 有一回 他吹的越厉害 太阳出来一晒 来了一个过路的 身上穿了一件厚袍子 那个人就把他的袍子裹得越紧 北风没辙了 还是太阳比他的本领大 说着说着,005,000,BEI,0.12287551164627075,-0.2147998809814453,0,0.12287551164627075,-0.2147998809814453
aya_whisper,004,一会儿 他们俩就商量好了 那个人马上就把袍子脱了下来 到了末了 北风就卯足了劲儿 拼命的吹 就算他的本领大 北风跟太阳正在那争论谁的本领大 所以北风不得不承认 可是 只好就算了 说 谁能先叫这个过路的把他的袍子脱下来 有一回 他吹的越厉害 太阳出来一晒 来了一个过路的 身上穿了一件厚袍子 那个人就把他的袍子裹得越紧 北风没辙了 还是太阳比他的本领大 说着说着,005,000,BEI,-0.03727591037750244,0.5017910003662109,0,-0.03727591037750244,0.5017910003662109
gemma_owsm4.0-ctc,004,一会儿 他们俩就商量好了 那个人马上就把袍子脱了下来 到了末了 北风就卯足了劲儿 拼命的吹 就算他的本领大 北风跟太阳正在那争论谁的本领大 所以北风不得不承认 可是 只好就算了 说 谁能先叫这个过路的把他的袍子脱下来 有一回 他吹的越厉害 太阳出来一晒 来了一个过路的 身上穿了一件厚袍子 那个人就把他的袍子裹得越紧 北风没辙了 还是太阳比他的本领大 说着说着,005,000,BEI,-0.013269901275634766,-1.4399847984313965,0,-0.013269901275634766,-1.4399847984313965
gemma_seamlessm4t,004,一会儿 他们俩就商量好了 那个人马上就把袍子脱了下来 到了末了 北风就卯足了劲儿 拼命的吹 就算他的本领大 北风跟太阳正在那争论谁的本领大 所以北风不得不承认 可是 只好就算了 说 谁能先叫这个过路的把他的袍子脱下来 有一回 他吹的越厉害 太阳出来一晒 来了一个过路的 身上穿了一件厚袍子 那个人就把他的袍子裹得越紧 北风没辙了 还是太阳比他的本领大 说着说着,005,000,BEI,-0.002847135066986084,-0.12923169136047363,0,-0.002847135066986084,-0.12923169136047363
gemma_whisper,004,一会儿 他们俩就商量好了 那个人马上就把袍子脱了下来 到了末了 北风就卯足了劲儿 拼命的吹 就算他的本领大 北风跟太阳正在那争论谁的本领大 所以北风不得不承认 可是 只好就算了 说 谁能先叫这个过路的把他的袍子脱下来 有一回 他吹的越厉害 太阳出来一晒 来了一个过路的 身上穿了一件厚袍子 那个人就把他的袍子裹得越紧 北风没辙了 还是太阳比他的本领大 说着说着,005,000,BEI,-0.014346599578857422,-2.3043036460876465,0,-0.014346599578857422,-2.3043036460876465
tower_canary-v2,004,一会儿 他们俩就商量好了 那个人马上就把袍子脱了下来 到了末了 北风就卯足了劲儿 拼命的吹 就算他的本领大 北风跟太阳正在那争论谁的本领大 所以北风不得不承认 可是 只好就算了 说 谁能先叫这个过路的把他的袍子脱下来 有一回 他吹的越厉害 太阳出来一晒 来了一个过路的 身上穿了一件厚袍子 那个人就把他的袍子裹得越紧 北风没辙了 还是太阳比他的本领大 说着说着,005,000,BEI,-0.2283905055373907,13.166646003723145,0,0.0,0.0
tower_owsm4.0-ctc,004,一会儿 他们俩就商量好了 那个人马上就把袍子脱了下来 到了末了 北风就卯足了劲儿 拼命的吹 就算他的本领大 北风跟太阳正在那争论谁的本领大 所以北风不得不承认 可是 只好就算了 说 谁能先叫这个过路的把他的袍子脱下来 有一回 他吹的越厉害 太阳出来一晒 来了一个过路的 身上穿了一件厚袍子 那个人就把他的袍子裹得越紧 北风没辙了 还是太阳比他的本领大 说着说着,005,000,BEI,0.037145376205444336,-0.2135000228881836,0,0.037145376205444336,-0.2135000228881836
tower_seamlessm4t,004,一会儿 他们俩就商量好了 那个人马上就把袍子脱了下来 到了末了 北风就卯足了劲儿 拼命的吹 就算他的本领大 北风跟太阳正在那争论谁的本领大 所以北风不得不承认 可是 只好就算了 说 谁能先叫这个过路的把他的袍子脱下来 有一回 他吹的越厉害 太阳出来一晒 来了一个过路的 身上穿了一件厚袍子 那个人就把他的袍子裹得越紧 北风没辙了 还是太阳比他的本领大 说着说着,005,000,BEI,-0.008507847785949707,-0.4310567378997803,0,-0.008507847785949707,-0.4310567378997803
tower_whisper,004,一会儿 他们俩就商量好了 那个人马上就把袍子脱了下来 到了末了 北风就卯足了劲儿 拼命的吹 就算他的本领大 北风跟太阳正在那争论谁的本领大 所以北风不得不承认 可是 只好就算了 说 谁能先叫这个过路的把他的袍子脱下来 有一回 他吹的越厉害 太阳出来一晒 来了一个过路的 身上穿了一件厚袍子 那个人就把他的袍子裹得越紧 北风没辙了 还是太阳比他的本领大 说着说着,005,000,BEI,-0.01909106969833374,0.4164609909057617,0,-0.01909106969833374,0.4164609909057617
qwen2audio-7b,004,暗梅幽闻花 卧枝伤恨底 遥闻卧似水 易透达春绿 岸似绿 岸似透绿 岸似透黛绿,007,002,BEI,-0.024291694164276123,-3.6560897827148438,0,-0.024291694164276123,-3.6560897827148438
phi4multimodal,004,暗梅幽闻花 卧枝伤恨底 遥闻卧似水 易透达春绿 岸似绿 岸似透绿 岸似透黛绿,007,002,BEI,0.004947006702423096,-2.1064871549606323,0,0.004947006702423096,-2.1064871549606323
desta2-8b,004,暗梅幽闻花 卧枝伤恨底 遥闻卧似水 易透达春绿 岸似绿 岸似透绿 岸似透黛绿,007,002,BEI,0.391225665807724,3.333169937133789,0,0.391225665807724,3.333169937133789
voxtral-small-24b,004,暗梅幽闻花 卧枝伤恨底 遥闻卧似水 易透达春绿 岸似绿 岸似透绿 岸似透黛绿,007,002,BEI,0.14925259351730347,-4.020893096923828,0,0.14925259351730347,-4.020893096923828
canary-v2,004,暗梅幽闻花 卧枝伤恨底 遥闻卧似水 易透达春绿 岸似绿 岸似透绿 岸似透黛绿,007,002,BEI,-0.011970043182373047,-5.983392715454102,0,0.0,0.0
whisper,004,暗梅幽闻花 卧枝伤恨底 遥闻卧似水 易透达春绿 岸似绿 岸似透绿 岸似透黛绿,007,002,BEI,-0.07442384958267212,1.5555758476257324,0,0.0,0.0
seamlessm4t,004,暗梅幽闻花 卧枝伤恨底 遥闻卧似水 易透达春绿 岸似绿 岸似透绿 岸似透黛绿,007,002,BEI,0.13973133079707623,-3.833876609802246,0,0.13973133079707623,-3.833876609802246
owsm4.0-ctc,004,暗梅幽闻花 卧枝伤恨底 遥闻卧似水 易透达春绿 岸似绿 岸似透绿 岸似透黛绿,007,002,BEI,-0.004328608512878418,-0.8729820251464844,0,-0.004328608512878418,-0.8729820251464844
aya_canary-v2,004,暗梅幽闻花 卧枝伤恨底 遥闻卧似水 易透达春绿 岸似绿 岸似透绿 岸似透黛绿,007,002,BEI,0.009375780820846558,6.230783462524414,100,-0.20936480164527893,7.189689636230469
aya_owsm4.0-ctc,004,暗梅幽闻花 卧枝伤恨底 遥闻卧似水 易透达春绿 岸似绿 岸似透绿 岸似透黛绿,007,002,BEI,-0.023310333490371704,3.3523483276367188,0,-0.023310333490371704,3.3523483276367188
